Time	GnRH	FSH	LH	Foll	CL	P4	E2	Inh	PGF	IOF
16.12687813021703	0.0014301725382104035	0.12150320455912622	6.236440245579966e-07	0.040021799117992016	0.020429584732350688	0.2599114733297595	0.1761818013465368	0.3181277096960831	0.47231506233310727	0.5261595632028243
16.227045075125208	0.0012889398006628834	0.1288321591891487	5.593177834737683e-07	0.037743694975543744	0.019969585989872935	0.24750982756073195	0.16771081790668935	0.3090752515041776	0.45582826328882103	0.5149493911059548
16.32721202003339	0.0011596555841986006	0.13759881015446823	4.992628870132451e-07	0.035738322106060406	0.019565260702498675	0.23572920388624632	0.15962055021397756	0.30021480046107385	0.4399034582306373	0.5039780589709902
16.42737896494157	0.0010416885045254644	0.14793214324773465	4.438076812183083e-07	0.03401069926752369	0.01920932452950138	0.22454017177223085	0.15191131144617526	0.2915568159417774	0.42452501116773	0.49324047817337874
16.52754590984975	0.0009343691649001508	0.15996199489541055	3.936110535904766e-07	0.03257080551454982	0.018895577109057867	0.21391446031037498	0.14458412208230853	0.283111851443461	0.40967679945986213	0.48273166849965665
16.62771285475793	0.0008370069332269896	0.17381421418059703	3.482054850437584e-07	0.0314342369661788	0.018618715503452333	0.20382495302279516	0.1376411762378658	0.2748908858718394	0.3953424897342306	0.47244675583997675
16.72787979966611	0.0007489043983467375	0.18960462359898933	3.056939987125761e-07	0.03062286361574844	0.0183741857263602	0.19424567303223053	0.13108634055438956	0.2669056850859591	0.38150574026048817	0.46238096992839883
16.82804674457429	0.0006693695283011609	0.20743189225574923	2.653947009071084e-07	0.030165426522027288	0.018158062703157566	0.18515176136293326	0.12492568031023175	0.2591691906548292	0.3681503474513656	0.45252964213098545
16.928213689482472	0.0005977256098975226	0.22736967052694299	2.3308125823162545e-07	0.030098005111789568	0.017966951462481257	0.17651945050044118	0.11916800005038794	0.2516959276456345	0.3552603516825092	0.4428882032809927
17.02838063439065	0.0005333190671675797	0.24945835748069886	2.0524384206852395e-07	0.0304643016968263	0.017797905610224575	0.16832603468474674	0.11382538429105242	0.2445024223430486	0.34282011297730197	0.4334521815599678
17.128547579298832	0.00047552545532560846	0.27369723119653416	1.7335997934312623e-07	0.031315682340679996	0.01764836047044908	0.16054983736582332	0.10891371665806371	0.23760761518705364	0.3308143617767522	0.42421720042389177
17.22871452420701	0.0004237538025241202	0.30003770194650975	1.5371554905150442e-07	0.0327109776541666	0.017516077263378244	0.15317017711358227	0.10445315545780158	0.23103325400109145	0.3192282327659663	0.4151789765734485
17.328881469115192	0.0003774495541579076	0.32837850803391	1.4007247703471453e-07	0.0347161164465518	0.017399096652884537	0.14616733249978514	0.10046854657301944	0.22480425383890892	0.30804728525939923	0.40633331796748906
17.429048414023374	0.00033609636413870804	0.3585634968239181	1.0404566636906942e-07	0.037403761925193256	0.01729569976559781	0.13952250643751551	0.09698977029022805	0.21894901955606913	0.2972575139944232	0.3976761218788003
17.529215358931552	0.00029921698238331043	0.39038238649029544	9.661540846427707e-08	0.04085322031782002	0.01720437538697655	0.13321779041864476	0.0940520397530717	0.21349974088364346	0.2868453527892094	0.3892033729912698
17.629382303839733	0.0002663734842913829	0.4235744581146144	9.403814822993569e-08	0.04515098089947254	0.01712379220742382	0.12723612894940467	0.09169619630095943	0.2084926882183883	0.2767976731089793	0.3809111415375859
17.729549248747915	0.00023716711552284795	0.4578346344885694	7.723422930153986e-08	0.050392321317104596	0.017052775227229852	0.12156128443322615	0.08996908935062847	0.20396856566435642	0.2671017790100921	0.3727955814765768
17.829716193656093	0.00021123802873867606	0.4928210304941747	6.506142295366243e-08	0.056684360042661905	0.016990285672487834	0.11617780266733424	0.08892415211879842	0.19997299548779293	0.2577453994509156	0.3648529287092001
17.929883138564275	0.00018826529919476753	0.52816270630882	5.2847378193698506e-08	0.064150931543414	0.01693540378077041	0.11107097909426124	0.0886223233841324	0.1965572356403181	0.24871667887052837	0.3570794993313486
18.030050083472453	0.00016796773029968933	0.5634662239386423	4.546312720852884e-08	0.07293943657408804	0.01688731406523094	0.10622682605263623	0.0891334730956988	0.19377923921637097	0.24000416665038615	0.34947168793030103
18.130217028380635	0.00015010626057563152	0.5983197683948456	3.8925050455199386e-08	0.08322965270635993	0.016845292536976062	0.10163204078998843	0.09053850223583539	0.19170517839527593	0.2315968057867517	0.34202596590768747
18.230383973288816	0.00013448931216219603	0.6322936588290379	3.329320782033545e-08	0.09524390639415599	0.016808695706397522	0.09727397460812538	0.09293222477493979	0.19041151522695568	0.2234839211998153	0.33473887984461537
18.330550918196995	0.00012098345147557079	0.6649364816412556	2.8650821434976027e-08	0.10925729761195543	0.016776951037714854	0.09314060303144556	0.09642705811136584	0.18998765281001115	0.2156552078630214	0.32760704990074807
18.430717863105176	0.000109533770098915	0.6957664300124522	2.477212087784292e-08	0.1256053071620619	0.016749548600115127	0.08922049688641746	0.10115737722312061	0.19053909072319516	0.20810071886206005	0.3206271682392637
18.530884808013354	0.00010020182568872206	0.724258322408539	2.1628420889103322e-08	0.14468377185134088	0.016726033889620726	0.0855027948022397	0.10728393256091034	0.1921907018988965	0.20081085370237783	0.3137959975042203
18.631051752921536	9.3236570062561e-05	0.7498279133346993	1.9255156638945694e-08	0.16693412630534174	0.01670600145611546	0.08197717644156499	0.11499734802171031	0.1950894994508581	0.19377634666737528	0.3071103693125148
18.731218697829718	8.920746254621781e-05	0.7718180187499853	1.7714553285334933e-08	0.19280479615451385	0.016689089360501355	0.07863383693671121	0.12451879728858523	0.1994056318476944	0.18698825547474177	0.3005671827855047
18.831385642737896	8.92540763857546e-05	0.7894954616094494	1.72460041380486e-08	0.22268349579650049	0.0166749742972673	0.07546346234423094	0.13609546537345987	0.20532999100706892	0.18043795020094314	0.2941634031107457
18.931552587646078	9.555495394717387e-05	0.8020741114704293	1.8451585547575714e-08	0.2568060231208538	0.016663367305000884	0.07245720612730873	0.14998843711547072	0.21306678773244234	0.17411710251084758	0.2878960601344443
